trade_id,pattern_id,direction,candle_1,candle_2,candle_3,signal_time,entry_time,reference,sweep,rejection,entry,stop,target,theo_lot,capped_lot,final_lot,planned_risk,actual_risk,margin_req,margin_avail,exit_time,exit_price,exit_reason,pnl,R
1350,P2_EURUSD_1712737200,SELL,2024.04.10 08:10:00,2024.04.10 08:15:00,2024.04.10 08:20:00,2024.04.10 08:20:00,2024.04.10 08:25:00,1.08544,1.08555,1.08554,1.08554,1.08560,1.08542,1.72,0.90,0.90,10.35,5.40,976.99,1034.85,2024.04.10 08:32:23,1.08542,TARGET,10.80,2.000
1351,P1_EURUSD_1712739000,BUY,2024.04.10 08:40:00,2024.04.10 08:45:00,2024.04.10 08:50:00,2024.04.10 08:50:00,2024.04.10 08:55:00,1.08532,1.08521,1.08521,1.08524,1.08516,1.08540,1.30,0.91,0.91,10.46,7.28,987.57,1045.65,2024.04.10 08:56:48,1.08516,STOP,-7.28,-1.000
1352,P1_EURUSD_1712740200,BUY,2024.04.10 09:00:00,2024.04.10 09:05:00,2024.04.10 09:10:00,2024.04.10 09:10:00,2024.04.10 09:15:00,1.08506,1.08483,1.08502,1.08504,1.08478,1.08556,0.39,0.39,0.39,10.38,10.14,423.17,1038.37,2024.04.10 10:00:44,1.08557,TARGET,20.67,2.038
1353,P2_EURUSD_1712750400,SELL,2024.04.10 11:50:00,2024.04.10 11:55:00,2024.04.10 12:00:00,2024.04.10 12:00:00,2024.04.10 12:05:00,1.08591,1.08605,1.08596,1.08597,1.08610,1.08571,0.81,0.81,0.81,10.59,10.53,879.64,1059.04,2024.04.10 12:09:18,1.08610,STOP,-10.53,-1.000
1354,P1_EURUSD_1712760300,BUY,2024.04.10 14:35:00,2024.04.10 14:40:00,2024.04.10 14:45:00,2024.04.10 14:45:00,2024.04.10 14:50:00,1.08600,1.08588,1.08593,1.08596,1.08583,1.08622,0.80,0.80,0.80,10.49,10.40,868.77,1048.51,2024.04.10 14:50:27,1.08583,STOP,-10.40,-1.000
1355,P2_EURUSD_1712762100,SELL,2024.04.10 15:05:00,2024.04.10 15:10:00,2024.04.10 15:15:00,2024.04.10 15:15:00,2024.04.10 15:20:00,1.08604,1.08611,1.08609,1.08609,1.08616,1.08595,1.48,0.90,0.90,10.38,6.30,977.48,1038.11,2024.04.10 15:20:03,1.08616,STOP,-6.30,-1.000
1356,P1_EURUSD_1712763600,BUY,2024.04.10 15:30:00,2024.04.10 15:35:00,2024.04.10 15:40:00,2024.04.10 15:40:00,2024.04.10 15:45:00,1.07864,1.07790,1.07808,1.07811,1.07785,1.07863,0.39,0.39,0.39,10.32,10.14,420.46,1031.81,2024.04.10 15:45:18,1.07784,STOP,-10.53,-1.038
1357,P1_EURUSD_1712765700,BUY,2024.04.10 16:05:00,2024.04.10 16:10:00,2024.04.10 16:15:00,2024.04.10 16:15:00,2024.04.10 16:20:00,1.07716,1.07630,1.07694,1.07697,1.07625,1.07841,0.14,0.14,0.14,10.21,10.08,150.78,1021.28,2024.04.10 16:37:56,1.07624,STOP,-10.22,-1.014
1358,P1_EURUSD_1712767800,BUY,2024.04.10 16:40:00,2024.04.10 16:45:00,2024.04.10 16:50:00,2024.04.10 16:50:00,2024.04.10 16:55:00,1.07594,1.07505,1.07541,1.07542,1.07500,1.07626,0.24,0.24,0.24,10.11,10.08,258.10,1011.06,2024.04.10 17:01:03,1.07500,STOP,-10.08,-1.000
1359,P2_EURUSD_1712769900,SELL,2024.04.10 17:15:00,2024.04.10 17:20:00,2024.04.10 17:25:00,2024.04.10 17:25:00,2024.04.10 17:30:00,1.07617,1.07668,1.07590,1.07592,1.07673,1.07430,0.12,0.12,0.12,10.01,9.72,129.11,1000.98,2024.04.10 18:25:34,1.07428,TARGET,19.68,2.025
1360,P2_EURUSD_1712778900,SELL,2024.04.10 19:45:00,2024.04.10 19:50:00,2024.04.10 19:55:00,2024.04.10 19:55:00,2024.04.10 20:00:00,1.07349,1.07370,1.07361,1.07361,1.07375,1.07333,0.72,0.72,0.72,10.21,10.08,773.00,1020.66,2024.04.10 20:00:52,1.07375,STOP,-10.08,-1.000
1361,P1_EURUSD_1712779800,BUY,2024.04.10 20:00:00,2024.04.10 20:05:00,2024.04.10 20:10:00,2024.04.10 20:10:00,2024.04.10 20:15:00,1.07311,1.07290,1.07342,1.07342,1.07285,1.07456,0.17,0.17,0.17,10.11,9.69,182.48,1010.58,2024.04.10 20:22:50,1.07457,TARGET,19.55,2.018
1362,P2_EURUSD_1712780700,SELL,2024.04.10 20:15:00,2024.04.10 20:20:00,2024.04.10 20:25:00,2024.04.10 20:25:00,2024.04.10 20:30:00,1.07423,1.07474,1.07436,1.07433,1.07479,1.07341,0.22,0.22,0.22,10.30,10.12,236.35,1030.13,2024.04.10 20:31:22,1.07480,STOP,-10.34,-1.022
1363,P1_EURUSD_1712781900,BUY,2024.04.10 20:35:00,2024.04.10 20:40:00,2024.04.10 20:45:00,2024.04.10 20:45:00,2024.04.10 20:50:00,1.07411,1.07400,1.07431,1.07430,1.07395,1.07500,0.29,0.29,0.29,10.20,10.15,311.55,1019.79,2024.04.10 20:56:37,1.07500,TARGET,20.30,2.000
1364,P2_EURUSD_1712782800,SELL,2024.04.10 20:50:00,2024.04.10 20:55:00,2024.04.10 21:00:00,2024.04.10 21:00:00,2024.04.10 21:05:00,1.07488,1.07531,1.07512,1.07512,1.07536,1.07464,0.43,0.43,0.43,10.40,10.32,462.30,1040.09,2024.04.10 21:15:15,1.07538,STOP,-11.18,-1.083
1365,P1_EURUSD_1712784300,BUY,2024.04.10 21:15:00,2024.04.10 21:20:00,2024.04.10 21:25:00,2024.04.10 21:25:00,2024.04.10 21:30:00,1.07446,1.07416,1.07420,1.07423,1.07411,1.07447,0.85,0.85,0.85,10.29,10.20,913.10,1028.91,2024.04.10 21:32:10,1.07411,STOP,-10.20,-1.000
1366,P1_EURUSD_1712784900,BUY,2024.04.10 21:25:00,2024.04.10 21:30:00,2024.04.10 21:35:00,2024.04.10 21:35:00,2024.04.10 21:40:00,1.07413,1.07390,1.07430,1.07432,1.07385,1.07526,0.21,0.21,0.21,10.19,9.87,225.61,1018.71,2024.04.10 21:55:41,1.07384,STOP,-10.08,-1.021
